,Account,avg(Kwh),avg(Power_Factor),avg(KVRAh),Catergroy,Building,Day,Month,Year,TemperatureF,PointF,Humidity,PressureIn,VisibilityMiles,WindSpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,workingDay,Holiday
363,26440101009,137.2623882,0.817835489,62.08468682,PWD,BLDG,18,11,2014,36,19,66,29.7,10,16,0,2,,270,1,0
364,26440101009,135.6357087,0.808290206,62.50550496,PWD,BLDG,19,11,2014,31,9,41,30.08,10,14,0,2,,245,1,0
365,26440101009,88.92540134,0.808822937,47.06427333,PWD,BLDG,2,11,2014,38,29,62,29.69,8,21,0.31,7,Rain-Snow,328,0,0
366,26440101009,132.802087,0.799319513,65.44262726,PWD,BLDG,20,11,2014,40,18,47,29.89,10,14,0,3,,249,1,0
367,26440101009,131.5392449,0.802817296,63.71337613,PWD,BLDG,21,11,2014,32,10,42,30.17,10,15,0,1,,286,1,0
368,26440101009,104.6597961,0.784039633,50.97273857,PWD,BLDG,22,11,2014,34,13,41,30.26,10,16,0,5,,233,0,0
369,26440101009,93.69930653,0.785445703,46.74579549,PWD,BLDG,23,11,2014,51,32,59,30.11,10,9,T,5,,223,0,0
370,26440101009,131.8277596,0.816500958,64.09779168,PWD,BLDG,24,11,2014,54,53,88,29.79,7,15,0.28,6,Rain,174,1,0
371,26440101009,130.2094187,0.8068047,64.10305316,PWD,BLDG,25,11,2014,55,40,61,29.88,10,12,0,6,,234,1,0
372,26440101009,120.874688,0.804641013,59.22309515,PWD,BLDG,26,11,2014,42,33,71,29.99,5,15,1.44,8,Rain-Snow,1,1,0
373,26440101009,87.35573415,0.772225356,44.71095044,PWD,BLDG,27,11,2014,35,29,81,29.92,7,10,0.02,8,Rain-Snow,318,1,1
374,26440101009,106.8499569,0.791825239,51.25497559,PWD,BLDG,28,11,2014,31,24,72,30.06,6,11,0.11,6,Snow,314,1,1
375,26440101009,105.3100594,0.811341972,49.91973195,PWD,BLDG,29,11,2014,29,16,55,30.31,10,7,0,2,,248,0,0
376,26440101009,124.735547,0.834942187,62.10689003,PWD,BLDG,3,11,2014,45,18,32,29.95,10,15,0,2,,278,1,0
377,26440101009,96.36064671,0.804326233,46.58558621,PWD,BLDG,30,11,2014,45,37,66,30.13,10,12,0,7,,197,0,0
378,26440101009,120.7385903,0.815000301,59.77352742,PWD,BLDG,4,11,2014,51,35,53,30.08,10,6,0,5,,169,1,0
379,26440101009,117.2670019,0.796934391,60.98575828,PWD,BLDG,5,11,2014,57,40,56,30.02,10,9,0,7,,243,1,0
380,26440101009,120.281834,0.802850384,61.22132653,PWD,BLDG,6,11,2014,49,45,83,29.84,5,5,0.59,7,Rain,79,1,0
381,26440101009,114.0092626,0.814840106,56.7076096,PWD,BLDG,7,11,2014,44,37,73,29.54,8,14,T,7,Rain,300,1,0
382,26440101009,97.15115232,0.800216128,51.93223187,PWD,BLDG,8,11,2014,42,25,51,29.9,10,10,0,5,,245,0,0
383,26440101009,88.79358886,0.794466262,49.32377727,PWD,BLDG,9,11,2014,48,33,57,29.93,10,8,0,7,,261,0,0
384,27369330017,155.8560478,0.807229351,72.71868551,SCH,LILLA FREDRICK,1,12,2014,52,40,63,30.13,10,13,0.01,6,Rain,268,1,0
385,27369330017,157.3209967,0.802877338,72.66963282,SCH,LILLA FREDRICK,2,12,2014,38,27,72,30.59,8,15,0.1,7,Rain-Snow,62,1,0
386,27369330017,156.6134213,0.801452854,71.44654965,SCH,LILLA FREDRICK,3,12,2014,44,42,79,30.07,5,12,0.44,8,Rain,254,1,0
387,27369330017,159.3427476,0.829415904,67.98364757,SCH,LILLA FREDRICK,4,12,2014,37,21,54,30.33,10,12,0,3,,292,1,0
388,27369330017,158.4055048,0.83989581,67.03156064,SCH,LILLA FREDRICK,5,12,2014,34,25,66,30.59,10,10,0.11,5,Rain,61,1,0
389,27369330017,120.3993315,0.837956096,44.5412029,SCH,LILLA FREDRICK,6,12,2014,42,40,93,30.24,4,8,1.09,8,Rain,313,0,0
390,27369330017,118.2662522,0.834032715,41.51269431,SCH,LILLA FREDRICK,7,12,2014,30,20,61,30.46,10,15,0.13,6,Rain,350,0,0
391,27369330017,169.0007488,0.846042193,70.3474357,SCH,LILLA FREDRICK,8,12,2014,24,16,70,30.67,8,13,0.03,8,Snow,354,1,0
392,27369330017,167.8547159,0.8519307,69.1938597,SCH,LILLA FREDRICK,9,12,2014,39,41,93,30.04,2,20,2.9,8,Rain,38,1,0
393,26440101009,123.5129752,0.813901138,61.92426364,PWD,BLDG,1,12,2014,52,40,63,30.13,10,13,0.01,6,Rain,268,1,0
394,26440101009,131.3693258,0.840668609,60.55350081,PWD,BLDG,10,12,2014,43,39,95,29.5,3,13,0.28,8,Rain,357,1,0
395,26440101009,129.1299528,0.875880636,59.56213038,PWD,BLDG,11,12,2014,36,31,87,29.61,7,13,0.02,8,Rain-Snow,230,1,NA
396,26440101009,126.0513911,0.873936949,59.03353525,PWD,BLDG,12,12,2014,35,27,75,29.85,10,11,T,7,Snow,286,1,0
397,26440101009,99.55486975,0.777370466,48.01690718,PWD,BLDG,13,12,2014,37,26,65,29.82,10,12,T,5,,298,0,0
398,26440101009,91.68363809,0.778505144,43.76020248,PWD,BLDG,14,12,2014,39,27,68,29.83,10,10,0,4,,306,0,0
399,26440101009,128.7109125,0.822366537,58.38296508,PWD,BLDG,15,12,2014,37,29,75,30.05,10,6,0,2,,324,1,0
400,26440101009,132.7108524,0.819195919,60.32557144,PWD,BLDG,16,12,2014,40,36,85,30.09,9,4,T,8,Rain,79,1,0
401,26440101009,130.8222763,0.816701811,60.51995162,PWD,BLDG,17,12,2014,45,41,85,29.75,6,11,0.43,8,Rain,311,1,0
402,26440101009,130.8131558,0.807868485,60.29333463,PWD,BLDG,18,12,2014,40,30,73,29.78,10,14,0.01,7,Rain,281,1,0
403,26440101009,126.186482,0.802520717,58.6655784,PWD,BLDG,19,12,2014,33,22,63,29.98,10,11,0,4,,305,1,0
404,26440101009,125.0270292,0.819434604,55.90140395,PWD,BLDG,2,12,2014,38,27,72,30.59,8,15,0.1,7,Rain-Snow,62,1,0
405,26440101009,99.01258157,0.76901467,47.39579102,PWD,BLDG,20,12,2014,32,24,79,30.26,10,10,T,6,Snow,350,0,0
406,26440101009,92.39785757,0.766168073,42.92029136,PWD,BLDG,21,12,2014,33,27,77,30.32,9,9,T,8,Snow,2,0,0
407,26440101009,129.9198971,0.839965783,59.28975115,PWD,BLDG,22,12,2014,39,34,79,30.35,10,8,0.05,7,Rain,24,1,0
408,26440101009,126.6870473,0.8322414,60.91816683,PWD,BLDG,23,12,2014,45,42,91,30.23,5,13,0.25,8,Rain,63,1,0
409,26440101009,104.7279904,0.780705297,50.99090571,PWD,BLDG,24,12,2014,44,44,98,29.9,1,6,0.56,8,Fog-Rain,12,1,0
410,26440101009,91.20729748,0.770603876,47.05519342,PWD,BLDG,25,12,2014,52,43,75,29.63,8,14,0.14,6,Rain,250,1,1
411,26440101009,106.4804262,0.805230075,48.52861083,PWD,BLDG,26,12,2014,44,29,60,30.11,10,11,0,1,,255,1,1
412,26440101009,97.49246047,0.805402548,43.27963374,PWD,BLDG,27,12,2014,45,31,60,30.14,10,9,0,3,,251,0,0
413,26440101009,96.52657227,0.810306768,42.6195446,PWD,BLDG,28,12,2014,46,35,65,29.87,10,14,0.01,8,Rain,252,0,0
414,26440101009,110.9930222,0.809719198,47.85712977,PWD,BLDG,29,12,2014,36,20,51,30.12,10,9,0,4,,288,1,0
415,26440101009,127.2166531,0.832093042,58.20645911,PWD,BLDG,3,12,2014,44,42,79,30.07,5,12,0.44,8,Rain,254,1,0
416,26440101009,112.2515157,0.792542786,51.52853673,PWD,BLDG,30,12,2014,26,4,38,30.32,10,10,0,2,,313,1,0
417,26440101009,106.7847047,0.790771642,51.90593909,PWD,BLDG,31,12,2014,25,5,44,30.25,10,9,0,1,,269,1,0
418,26440101009,125.0295893,0.820565369,57.25601173,PWD,BLDG,4,12,2014,37,21,54,30.33,10,12,0,3,,292,1,0
419,26440101009,119.6933061,0.799474669,57.46692882,PWD,BLDG,5,12,2014,34,25,66,30.59,10,10,0.11,5,Rain,61,1,0
420,26440101009,100.5061079,0.768760135,53.73234001,PWD,BLDG,6,12,2014,42,40,93,30.24,4,8,1.09,8,Rain,313,0,0
421,26440101009,89.2487848,0.76525745,48.21191734,PWD,BLDG,7,12,2014,30,20,61,30.46,10,15,0.13,6,Rain,350,0,0
422,26440101009,126.9560209,0.804443847,58.83457619,PWD,BLDG,8,12,2014,24,16,70,30.67,8,13,0.03,8,Snow,354,1,0
423,26440101009,124.678702,0.807841591,58.19822534,PWD,BLDG,9,12,2014,39,41,93,30.04,2,20,2.9,8,Rain,38,1,0
424,26437521003,90.86566399,0.774715687,53.93761086,SCH,W H OHRENBERGER,1,2,2014,37,21,57,30.24,10,8,0,6,,209,0,0
425,26437521003,116.1941049,0.841479855,63.31131852,SCH,W H OHRENBERGER,10,2,2014,25,12,64,30.03,9,12,T,3,Snow,288,1,0
426,26437521003,116.9774895,0.876101905,63.59980209,SCH,W H OHRENBERGER,11,2,2014,20,2,48,30.3,10,10,0,0,,305,1,0
427,26437521003,117.2958249,0.83150224,63.58042321,SCH,W H OHRENBERGER,12,2,2014,16,1,51,30.5,10,8,0,3,,93,1,0
428,26437521003,114.1663491,0.844362541,63.04131761,SCH,W H OHRENBERGER,13,2,2014,29,29,82,29.88,4,20,1,8,Fog-Rain-Snow,68,1,0
429,26437521003,108.9453421,0.822930273,62.05287284,SCH,W H OHRENBERGER,14,2,2014,33,26,74,29.1,6,18,0.31,6,Rain-Snow,298,1,0
430,26437521003,88.61151445,0.81218957,54.99571894,SCH,W H OHRENBERGER,15,2,2014,31,25,77,29.72,4,10,0.33,7,Fog-Snow,34,0,0
431,26437521003,79.84245255,0.771330237,49.28408716,SCH,W H OHRENBERGER,16,2,2014,28,12,61,29.72,9,17,0.02,6,Snow,294,0,0
432,26437521003,92.59382096,0.787419149,53.39292197,SCH,W H OHRENBERGER,17,2,2014,22,-3,37,30.22,10,15,0,1,,319,1,1
433,26437521003,102.7796251,0.787914658,57.41901059,SCH,W H OHRENBERGER,18,2,2014,25,20,63,30.07,6,11,0.22,7,Rain-Snow,1,1,0
434,26437521003,102.3264846,0.806421514,57.06518306,SCH,W H OHRENBERGER,19,2,2014,29,27,82,29.88,5,8,0.25,7,Fog-Rain-Snow,345,1,0
435,26437521003,81.33697195,0.774945138,48.91875964,SCH,W H OHRENBERGER,2,2,2014,43,33,66,29.94,9,7,0.02,7,Rain,256,0,0
436,26437521003,101.9140427,0.768825417,58.86412104,SCH,W H OHRENBERGER,20,2,2014,41,27,60,30.12,9,9,0.08,4,Rain,257,1,0
437,26437521003,99.03753117,0.78692278,56.23157358,SCH,W H OHRENBERGER,21,2,2014,39,36,93,29.93,4,9,0.22,8,Fog-Rain-Thunderstorm,84,1,0
438,26437521003,88.28438981,0.788569455,52.69325872,SCH,W H OHRENBERGER,22,2,2014,42,27,64,29.92,10,14,0,1,,222,0,0
439,26437521003,78.41265021,0.772435248,47.48468604,SCH,W H OHRENBERGER,23,2,2014,43,26,56,29.91,10,6,0,6,,217,0,0
440,26437521003,114.3860167,0.84717205,59.89832403,SCH,W H OHRENBERGER,24,2,2014,35,11,41,29.81,10,16,0,4,,284,1,0
441,26437521003,116.6092527,0.850594511,61.17195322,SCH,W H OHRENBERGER,25,2,2014,26,5,44,29.94,10,11,0,4,,277,1,0
442,26437521003,120.6974904,0.854171818,58.08219852,SCH,W H OHRENBERGER,26,2,2014,24,2,43,29.86,10,12,0,4,,259,1,0
443,26437521003,120.636903,0.878748884,57.44624258,SCH,W H OHRENBERGER,27,2,2014,21,6,51,29.74,7,12,0.02,6,Snow,270,1,0
444,26437521003,116.2786854,0.913252337,57.27682543,SCH,W H OHRENBERGER,28,2,2014,18,-10,32,30.26,10,12,0,1,,285,1,0
445,26437521003,117.9650918,0.814985354,60.60524688,SCH,W H OHRENBERGER,3,2,2014,34,26,74,30.19,5,9,0.17,8,Snow,11,1,0
446,26437521003,116.5316563,0.835627643,60.53459665,SCH,W H OHRENBERGER,4,2,2014,29,18,64,30.38,10,6,0,5,,275,1,0
447,26437521003,101.6459729,0.783717889,60.61881732,SCH,W H OHRENBERGER,5,2,2014,29,26,89,29.94,3,11,1.11,8,Fog-Snow,55,1,0
448,26437521003,115.4454142,0.88553419,62.17128184,SCH,W H OHRENBERGER,6,2,2014,24,11,64,30.18,10,8,T,5,Snow,299,1,0
449,26437521003,112.2411366,0.830074951,61.86604924,SCH,W H OHRENBERGER,7,2,2014,25,8,50,30.21,10,11,0,3,,259,1,0
450,26437521003,91.32907102,0.785854181,54.79935166,SCH,W H OHRENBERGER,8,2,2014,24,2,41,30.22,10,10,0,5,,274,0,0
451,26437521003,80.19255776,0.774203242,49.99470267,SCH,W H OHRENBERGER,9,2,2014,26,18,61,30.06,8,8,0.03,8,Snow,90,0,0
452,26437521003,91.88517912,0.778227033,53.57836236,SCH,W H OHRENBERGER,1,3,2014,26,7,40,30.31,10,6,0,4,,221,0,0
453,26437521003,115.4215255,0.829968781,60.71865285,SCH,W H OHRENBERGER,10,3,2014,36,23,60,29.79,7,8,0.03,8,Rain-Snow,216,1,0
454,26437521003,115.1016117,0.834548897,63.51598086,SCH,W H OHRENBERGER,11,3,2014,47,30,60,29.59,8,9,0,5,,254,1,0
455,26437521003,116.0850347,0.834807871,62.96840041,SCH,W H OHRENBERGER,12,3,2014,42,37,80,29.4,5,5,0.03,8,Rain,27,1,0
456,26437521003,118.2243098,0.872793406,62.37694551,SCH,W H OHRENBERGER,13,3,2014,21,12,64,29.42,5,17,0.01,7,Rain-Snow,314,1,0
457,26437521003,114.1872373,0.849829142,61.42228031,SCH,W H OHRENBERGER,14,3,2014,28,8,44,30.05,10,14,0,3,,234,1,0
458,26437521003,89.87864429,0.801200872,55.51942383,SCH,W H OHRENBERGER,15,3,2014,48,30,56,29.77,10,15,0.01,5,Rain,248,0,0
459,26437521003,78.71637217,0.774420219,48.27605763,SCH,W H OHRENBERGER,16,3,2014,30,6,38,30.07,10,16,0,4,,295,0,0
460,26437521003,103.5366954,0.799908367,58.11848718,SCH,W H OHRENBERGER,17,3,2014,22,0,43,30.14,10,8,0,5,,15,1,1
461,26437521003,122.3919498,0.840911821,62.6482376,SCH,W H OHRENBERGER,18,3,2014,27,10,51,30.31,10,8,0,1,,59,1,0
462,26437521003,117.664653,0.833441592,63.2477686,SCH,W H OHRENBERGER,19,3,2014,34,25,71,30.26,10,10,T,4,,76,1,0
463,26437521003,79.91231449,0.774122292,48.21476401,SCH,W H OHRENBERGER,2,3,2014,35,20,59,30.02,10,7,T,8,Snow,258,0,0
464,26437521003,116.8797294,0.824865928,64.19361745,SCH,W H OHRENBERGER,20,3,2014,45,34,70,29.71,7,12,0.29,6,Rain,304,1,0
465,26437521003,111.0203008,0.857011722,61.350588,SCH,W H OHRENBERGER,21,3,2014,40,20,46,29.86,10,17,0,3,,273,1,0
466,26437521003,90.1900978,0.794444549,54.94460844,SCH,W H OHRENBERGER,22,3,2014,43,24,52,29.89,10,14,T,3,Rain,242,0,0
467,26437521003,79.17138332,0.773306007,48.30468212,SCH,W H OHRENBERGER,23,3,2014,33,13,42,29.97,10,13,0,7,,287,0,0
468,26437521003,119.1160716,0.860825252,62.29933506,SCH,W H OHRENBERGER,24,3,2014,25,-4,32,30.12,10,13,0,1,,321,1,0
469,26437521003,119.9474706,0.839746178,62.33257193,SCH,W H OHRENBERGER,25,3,2014,30,8,37,30.08,10,10,0,5,,219,1,0
470,26437521003,119.0533917,0.853967047,62.34062378,SCH,W H OHRENBERGER,26,3,2014,30,7,39,29.74,10,26,T,7,Snow,345,1,0
471,26437521003,118.5368824,0.833462046,62.26875503,SCH,W H OHRENBERGER,27,3,2014,34,1,27,30.24,10,14,0,3,,264,1,0
472,26437521003,112.0432547,0.835565296,61.43505935,SCH,W H OHRENBERGER,28,3,2014,48,36,66,30.07,10,14,0.02,8,Rain,217,1,0
473,26437521003,89.264167,0.768901286,56.14656481,SCH,W H OHRENBERGER,29,3,2014,46,39,77,30.15,7,13,0.97,6,Rain,28,0,0
474,26437521003,121.4596474,0.844121154,61.40306854,SCH,W H OHRENBERGER,3,3,2014,23,-1,39,30.14,10,12,0,6,,339,1,0
475,26437521003,79.79982949,0.769089277,50.25900528,SCH,W H OHRENBERGER,30,3,2014,40,37,91,29.71,3,17,2.23,8,Fog-Rain,16,0,0
476,26437521003,118.2060171,0.832768333,63.64951959,SCH,W H OHRENBERGER,31,3,2014,38,31,76,29.81,5,13,0.44,8,Rain-Snow,2,1,0
477,26437521003,120.2728345,0.857991357,60.80684235,SCH,W H OHRENBERGER,4,3,2014,22,-5,32,30.31,10,8,0,5,,280,1,0
478,26437521003,119.088773,0.87630542,59.99550172,SCH,W H OHRENBERGER,5,3,2014,25,14,55,30.33,9,10,0,8,Snow,7,1,0
479,26437521003,119.7605035,0.858928659,60.6948646,SCH,W H OHRENBERGER,6,3,2014,18,1,46,30.58,10,7,0,1,,23,1,0
480,26437521003,113.5413783,0.871446002,58.79953186,SCH,W H OHRENBERGER,7,3,2014,25,18,64,30.27,10,5,0,5,,50,1,0
481,26437521003,89.15422471,0.771916938,53.56007846,SCH,W H OHRENBERGER,8,3,2014,41,23,54,29.8,10,8,0,4,,327,0,0
482,26437521003,79.33029738,0.7751067,47.40798333,SCH,W H OHRENBERGER,9,3,2014,37,8,35,29.9,10,11,0,5,,315,0,0
483,26437521003,118.880176,0.858865935,63.88654532,SCH,W H OHRENBERGER,1,4,2014,41,28,60,30.05,10,10,0,5,,28,1,0
484,26437521003,109.6817518,0.861151653,58.99214806,SCH,W H OHRENBERGER,10,4,2014,47,21,43,30.07,10,14,0,1,,220,1,0
485,26437521003,104.722483,0.859878812,57.18937479,SCH,W H OHRENBERGER,11,4,2014,59,40,55,29.97,10,10,T,7,Rain,231,1,0
486,26437521003,81.5574127,0.781459472,51.23684678,SCH,W H OHRENBERGER,12,4,2014,59,35,53,30.11,10,9,0.04,4,Rain,280,0,0
487,26437521003,70.78975549,0.775683315,45.83082167,SCH,W H OHRENBERGER,13,4,2014,54,41,68,30.16,10,8,0.04,7,Rain,138,0,0
488,26437521003,107.1431062,0.871529902,60.86582723,SCH,W H OHRENBERGER,14,4,2014,66,52,63,29.95,10,22,0,6,,211,1,0
489,26437521003,111.0031961,0.874417124,62.02238538,SCH,W H OHRENBERGER,15,4,2014,55,55,77,29.72,6,24,0.62,8,Rain,209,1,0
490,26437521003,108.2115519,0.841875169,60.07788228,SCH,W H OHRENBERGER,16,4,2014,38,24,57,30.12,8,15,0.36,5,Rain-Snow,325,1,0
491,26437521003,111.9972963,0.850105593,60.60884232,SCH,W H OHRENBERGER,17,4,2014,36,23,61,30.75,10,14,0,3,,51,1,0
492,26437521003,91.87762462,0.790257909,51.87875858,SCH,W H OHRENBERGER,18,4,2014,37,30,75,30.47,10,9,0,7,,73,1,0
493,26437521003,83.05797379,0.781968506,50.18180275,SCH,W H OHRENBERGER,19,4,2014,50,30,56,30.24,10,12,0,4,,299,0,0
494,26437521003,115.7908106,0.831529238,64.27316897,SCH,W H OHRENBERGER,2,4,2014,42,32,68,30.08,10,6,0,5,,37,1,0
495,26437521003,71.23378579,0.777598717,44.16027012,SCH,W H OHRENBERGER,20,4,2014,44,27,57,30.46,10,9,0,3,,83,0,0
496,26437521003,87.36426887,0.786918237,50.27828891,SCH,W H OHRENBERGER,21,4,2014,53,32,52,30.08,10,9,0,4,,195,1,1
497,26437521003,93.67539608,0.805298433,51.22304455,SCH,W H OHRENBERGER,22,4,2014,60,42,62,29.62,10,12,0.05,5,Rain,205,1,0
498,26437521003,93.22343731,0.802014126,52.35786277,SCH,W H OHRENBERGER,23,4,2014,52,43,72,29.48,8,15,0.23,7,Rain,296,1,0
499,26437521003,94.46738193,0.806713295,52.67407457,SCH,W H OHRENBERGER,24,4,2014,51,23,37,29.72,10,21,0,1,,320,1,0
500,26437521003,87.6666765,0.797416605,49.26230786,SCH,W H OHRENBERGER,25,4,2014,50,29,45,29.92,10,11,0,5,,201,1,0
501,26437521003,82.4303344,0.784492606,52.08560648,SCH,W H OHRENBERGER,26,4,2014,45,38,75,29.83,8,7,0.2,7,Rain,79,0,0
502,26437521003,72.60758594,0.780384242,45.80457404,SCH,W H OHRENBERGER,27,4,2014,46,39,77,29.94,10,6,0.15,8,Rain,76,0,0
503,26437521003,107.3881055,0.846420547,60.38667906,SCH,W H OHRENBERGER,28,4,2014,48,37,63,30.08,10,11,T,5,Rain,29,1,0
504,26437521003,107.7263561,0.844598701,58.83464609,SCH,W H OHRENBERGER,29,4,2014,43,35,76,30.44,10,17,T,8,Rain,63,1,0
505,26437521003,116.3930337,0.831103589,63.65088059,SCH,W H OHRENBERGER,3,4,2014,44,27,59,30.08,10,9,0,1,,11,1,0
506,26437521003,111.9384217,0.855913566,57.5830817,SCH,W H OHRENBERGER,30,4,2014,43,37,83,30.45,9,14,0.35,8,Rain,94,1,0
507,26437521003,110.6639285,0.841600679,60.62467702,SCH,W H OHRENBERGER,4,4,2014,41,32,76,30.08,9,11,0.26,7,Rain,80,1,0
508,26437521003,86.38701448,0.77598784,54.53692142,SCH,W H OHRENBERGER,5,4,2014,46,34,67,29.79,7,14,0.23,7,Rain,329,0,0
509,26437521003,74.68862418,0.756514003,48.54960309,SCH,W H OHRENBERGER,6,4,2014,47,20,37,30.08,10,9,0,0,,283,0,0
510,26437521003,111.6732606,0.824890284,62.41001142,SCH,W H OHRENBERGER,7,4,2014,49,30,59,30.14,9,8,0.04,7,Rain,139,1,0
511,26437521003,112.0385532,0.842320994,61.26559621,SCH,W H OHRENBERGER,8,4,2014,54,47,76,29.51,5,13,0.67,7,Rain,173,1,0
512,26437521003,109.3925866,0.907791135,58.74768828,SCH,W H OHRENBERGER,9,4,2014,50,26,45,29.67,10,13,0,2,,305,1,0
513,26437521003,109.8318619,0.842133373,58.64448921,SCH,W H OHRENBERGER,1,5,2014,52,48,89,29.82,3,6,0.62,7,Fog-Rain,75,1,0
514,26437521003,85.7425047,0.78519651,53.94834535,SCH,W H OHRENBERGER,10,5,2014,69,59,68,29.85,8,12,0.34,8,Rain-Thunderstorm,222,0,0
515,26437521003,73.69684805,0.771755471,47.17331196,SCH,W H OHRENBERGER,11,5,2014,71,38,46,29.91,10,12,T,3,Rain,276,0,0
516,26437521003,114.235759,0.810512117,65.21387866,SCH,W H OHRENBERGER,12,5,2014,69,43,43,30.04,10,11,0,3,,234,1,0
517,26437521003,111.9242828,0.840876089,60.56656369,SCH,W H OHRENBERGER,13,5,2014,49,40,71,30.3,10,10,0,7,,69,1,0
518,26437521003,110.6968534,0.868799573,60.69686542,SCH,W H OHRENBERGER,14,5,2014,55,46,71,30.31,10,9,T,6,,121,1,0
519,26437521003,116.0316049,0.828189608,63.13350647,SCH,W H OHRENBERGER,15,5,2014,67,58,77,30.26,10,9,T,7,,159,1,0
520,26437521003,118.8337822,0.811736287,65.28181891,SCH,W H OHRENBERGER,16,5,2014,66,60,82,30.09,8,14,0.06,8,Rain,164,1,0
521,26437521003,93.87804935,0.758487745,59.38752556,SCH,W H OHRENBERGER,17,5,2014,67,54,64,29.92,7,13,0.65,6,Rain,215,0,0
522,26437521003,78.36077039,0.768602564,51.07405072,SCH,W H OHRENBERGER,18,5,2014,58,41,53,30.06,10,9,0,4,,357,0,0
523,26437521003,111.1348845,0.811078103,62.26915281,SCH,W H OHRENBERGER,19,5,2014,60,37,53,30.05,10,13,0.05,5,Rain,318,1,0
524,26437521003,102.7939641,0.854075604,58.03759421,SCH,W H OHRENBERGER,2,5,2014,60,38,58,29.71,10,10,0.01,5,Rain,288,1,0
525,26437521003,116.3882754,0.821751546,61.35474731,SCH,W H OHRENBERGER,20,5,2014,61,44,55,29.98,10,9,T,4,,286,1,0
526,26437521003,116.3748879,0.829553762,61.60945906,SCH,W H OHRENBERGER,21,5,2014,59,49,74,29.98,10,7,0,3,,97,1,0
527,26437521003,114.4338436,0.819349889,59.77704288,SCH,W H OHRENBERGER,22,5,2014,55,51,90,29.91,5,8,0.25,6,Fog-Rain,92,1,0
528,26437521003,108.0461157,0.813152795,57.54096195,SCH,W H OHRENBERGER,23,5,2014,55,50,89,29.93,8,9,0.02,8,Rain,92,1,0
529,26437521003,86.20331866,0.785331207,52.55997221,SCH,W H OHRENBERGER,24,5,2014,57,48,71,30.01,10,8,0.18,7,Rain,52,0,0
530,26437521003,77.2550795,0.785676581,47.43820333,SCH,W H OHRENBERGER,25,5,2014,59,51,79,30.06,10,7,0,5,,118,0,0
531,26437521003,88.0153743,0.784727942,52.56301771,SCH,W H OHRENBERGER,26,5,2014,67,53,63,29.88,10,12,0.01,6,Rain,239,1,1
532,26437521003,116.9688538,0.82106859,61.82782854,SCH,W H OHRENBERGER,27,5,2014,62,51,71,29.9,6,12,0.48,7,Fog-Rain-Thunderstorm,57,1,0
533,26437521003,109.2652242,0.827498994,57.00028557,SCH,W H OHRENBERGER,28,5,2014,47,45,85,30.06,5,15,0.08,7,Rain,43,1,0
534,26437521003,111.155053,0.829400139,58.07381705,SCH,W H OHRENBERGER,29,5,2014,51,42,67,30.21,10,8,0,3,,68,1,0
535,26437521003,79.93259443,0.776360491,50.71714425,SCH,W H OHRENBERGER,3,5,2014,59,39,50,29.8,10,9,0,5,,223,0,0
536,26437521003,107.4282218,0.823254388,58.36705838,SCH,W H OHRENBERGER,30,5,2014,57,48,73,30.06,10,8,0.11,5,Rain-Thunderstorm,127,1,0
537,26437521003,84.07151147,0.787153366,51.96710888,SCH,W H OHRENBERGER,31,5,2014,56,46,68,30.18,10,10,T,5,,28,0,0
538,26437521003,69.68224634,0.782975665,44.46867724,SCH,W H OHRENBERGER,4,5,2014,56,37,54,29.6,10,16,T,5,Rain,257,0,0
539,26437521003,103.8688251,0.849363234,59.1435884,SCH,W H OHRENBERGER,5,5,2014,58,38,50,29.75,10,14,0,5,,315,1,0
540,26437521003,106.1830955,0.858783837,58.28629773,SCH,W H OHRENBERGER,6,5,2014,56,32,48,29.9,10,10,0,5,,318,1,0
541,26437521003,107.5253391,0.848279187,58.8896943,SCH,W H OHRENBERGER,7,5,2014,58,31,37,30.14,10,10,0,2,,280,1,0
542,26437521003,109.028744,0.859760655,59.5353864,SCH,W H OHRENBERGER,8,5,2014,55,38,58,30.16,10,7,0,4,,115,1,0
543,26437521003,103.937505,0.859458581,57.24137482,SCH,W H OHRENBERGER,9,5,2014,55,49,83,30.19,6,4,T,8,Rain,60,1,0
544,26437521003,74.33631945,0.789750997,44.45046901,SCH,W H OHRENBERGER,1,6,2014,59,44,61,30.29,10,8,0,2,,98,0,0
545,26437521003,145.6553365,0.880755611,77.7969913,SCH,W H OHRENBERGER,10,6,2014,69,61,80,29.99,8,9,0.85,8,Fog-Rain,117,1,0
546,26437521003,133.7254163,0.873965271,72.50226203,SCH,W H OHRENBERGER,11,6,2014,61,54,79,30.17,10,10,T,5,Rain,66,1,0
547,26437521003,132.8426466,0.859433396,69.67992887,SCH,W H OHRENBERGER,12,6,2014,63,55,79,30.13,10,12,T,8,,97,1,0
548,26437521003,126.4069572,0.847489098,68.02611935,SCH,W H OHRENBERGER,13,6,2014,62,59,89,29.92,3,10,0.54,8,Fog-Rain,73,1,0
549,26437521003,93.28441574,0.767379195,57.02680823,SCH,W H OHRENBERGER,14,6,2014,68,58,79,29.84,6,8,0.01,7,Fog-Rain,356,0,0
550,26437521003,83.03910791,0.767925302,52.66674307,SCH,W H OHRENBERGER,15,6,2014,69,51,56,29.97,10,12,0,4,,312,0,0
